Ticket ID,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Status,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Time Since Purchase
1314,-1.047831592882397,0,34,2021-10-16,1,0,0,3,2023-06-01 20:25:50,2023-06-01 02:36:50,1,-1.6862184627544257
1315,0.3905272692984048,1,5,2020-05-17,1,1,1,0,,2023-06-01 11:17:48,1,0.006919478613797977
1316,1.501986390074479,1,21,2021-04-07,3,0,1,2,2023-06-01 20:59:53,2023-06-01 05:27:53,1,-0.5767219277964087
1317,-0.2632722135110505,0,8,2020-12-30,3,0,3,0,2023-06-01 02:25:55,2023-05-31 22:49:55,1,-0.010416404744921037
1318,0.7174270107031325,0,10,2020-01-24,1,2,2,3,2023-06-01 22:12:56,2023-06-01 11:17:48,1,1.9600956703628067
1319,-1.5708711791299612,1,32,2020-08-01,1,1,0,1,,2023-06-01 11:17:48,1,0.006919478613797977
1320,-0.6555519031967237,0,30,2021-06-30,4,0,2,0,2023-06-01 14:04:00,2023-06-01 06:15:00,1,-1.0621266618405412
1321,-0.5247920066348326,1,29,2020-12-04,1,1,1,1,,2023-06-01 11:17:48,1,0.006919478613797977
1322,-0.13251231694915946,2,26,2020-04-01,3,2,0,0,2023-06-01 10:05:02,2023-06-01 11:17:48,1,1.567148980898509
1323,-0.5901719549157782,1,10,2021-08-01,0,1,2,3,,2023-06-01 11:17:48,0,0.006919478613797977
1324,0.5212871658602959,1,30,2020-11-14,4,2,1,3,2023-06-01 08:25:04,2023-06-01 11:17:48,0,0.2554004734221038
1325,0.7174270107031325,0,29,2020-05-19,1,2,0,1,2023-06-01 03:27:06,2023-06-01 11:17:48,0,1.289774847159005
1326,-0.5901719549157782,0,15,2020-05-19,3,1,1,3,,2023-06-01 11:17:48,1,0.006919478613797977
1327,1.501986390074479,2,24,2021-04-11,0,1,0,3,,2023-06-01 11:17:48,1,0.006919478613797977
1328,1.5673663383554244,2,35,2021-03-05,3,2,1,0,2023-06-01 01:00:10,2023-06-01 11:17:48,0,-0.3860272108504996
1329,0.7174270107031325,2,8,2020-04-16,4,0,3,0,2023-06-01 18:52:12,2023-06-01 16:58:12,0,1.480469564104914
1330,-0.3940321100729416,0,27,2020-06-24,2,0,3,2,2023-06-01 09:13:14,2023-06-01 08:23:14,0,1.0817442468543768
1331,1.5673663383554244,1,5,2021-06-08,4,1,1,1,,2023-06-01 11:17:48,0,0.006919478613797977
1332,-0.3940321100729416,1,5,2020-01-01,4,0,2,2,2023-06-01 11:30:17,2023-06-01 06:07:17,0,2.093004109446319
1333,1.63274628663637,0,38,2021-02-05,2,0,2,2,2023-06-01 01:33:17,2023-06-01 18:37:17,1,-0.22422563283578886
1334,1.6981262349173154,1,14,2020-09-03,0,0,1,0,2023-06-01 08:52:18,2023-05-31 22:39:18,1,0.6714616740313601
1335,-0.5901719549157782,2,30,2021-02-28,4,1,1,1,,2023-06-01 11:17:48,0,0.006919478613797977
1336,-0.8516917480395603,1,41,2020-02-14,0,0,2,1,2023-06-01 01:47:21,2023-06-01 00:32:21,1,1.8387444868517737
1337,-0.7209318514776692,0,14,2021-03-12,0,0,0,2,2023-06-01 05:41:22,2023-06-01 00:23:22,0,-0.42647760535417734
1338,-0.7863117997586148,2,32,2021-09-12,4,1,0,2,,2023-06-01 11:17:48,0,0.006919478613797977
1339,-0.2632722135110505,0,28,2020-08-02,2,2,2,2,2023-06-01 14:24:25,2023-06-01 11:17:48,1,0.8563777631910295
1340,0.06362752789367715,0,25,2020-08-29,3,0,0,1,2023-06-01 03:16:26,2023-05-31 22:29:26,1,0.7003548129625585
1341,0.5212871658602959,1,6,2020-01-17,4,2,3,2,2023-06-01 08:56:28,2023-06-01 11:17:48,0,2.0005460648664846
1342,-1.5708711791299612,1,15,2021-09-09,2,0,2,3,2023-06-01 00:54:30,2023-06-01 10:02:30,0,-1.4724092346635578
1343,0.19438742445556823,0,12,2020-12-14,1,2,0,1,2023-05-31 23:18:31,2023-06-01 11:17:48,0,0.07626301204867403
1344,0.4559072175793503,0,35,2020-10-21,0,0,0,0,2023-06-01 14:02:33,2023-06-01 05:32:33,0,0.39408754029185594
1345,-0.0017524203872683886,2,35,2020-04-08,3,2,2,0,2023-06-01 21:59:34,2023-06-01 11:17:48,1,1.5266985863948315
1346,-1.6362511274109066,2,30,2021-12-16,2,2,1,2,2023-06-01 16:22:36,2023-06-01 11:17:48,1,-2.0387147577150455
1347,1.3058465452316423,0,9,2020-04-30,3,0,1,0,2023-06-01 07:44:38,2023-06-01 02:38:38,1,1.3995687750975587
1348,-0.7863117997586148,2,26,2021-07-30,3,2,0,1,2023-06-01 10:05:39,2023-06-01 11:17:48,1,-1.2354854954277312
1349,0.4559072175793503,1,38,2021-11-18,0,1,0,0,,2023-06-01 11:17:48,0,0.006919478613797977
1350,0.7174270107031325,0,22,2021-01-30,2,1,1,2,,2023-06-01 11:17:48,0,0.006919478613797977
1351,0.1290074761746227,0,18,2020-01-11,4,0,1,3,2023-06-01 18:37:44,2023-06-01 07:51:44,1,2.0352178315839224
1352,-1.7016310756918522,1,21,2021-02-17,3,0,0,3,2023-06-01 17:12:45,2023-06-01 04:03:45,1,-0.2935691662706649
1353,-0.3940321100729416,2,38,2020-09-13,0,1,3,3,,2023-06-01 11:17:48,1,0.006919478613797977
1354,1.63274628663637,1,32,2021-01-19,4,0,2,2,2023-06-01 22:13:48,2023-06-01 08:31:48,0,-0.12598896046971444
1355,0.1290074761746227,0,41,2020-02-27,0,0,1,0,2023-05-31 22:55:48,2023-06-01 01:28:48,1,1.7578436978444183
1356,0.9135668555459691,2,25,2021-07-10,3,0,1,2,2023-06-01 13:04:49,2023-06-01 20:05:49,0,-1.119912939702938
1357,0.06362752789367715,1,34,2020-06-27,4,0,2,0,2023-06-01 06:58:50,2023-06-01 22:12:50,1,1.0644083634956578
1358,-0.5247920066348326,1,24,2021-09-14,0,0,1,0,2023-05-31 23:56:52,2023-06-01 15:25:52,0,-1.5070810013809959
1359,1.63274628663637,2,25,2021-10-24,0,1,1,1,,2023-06-01 11:17:48,0,0.006919478613797977
1360,-0.06713236866821393,2,7,2021-10-27,4,1,2,0,,2023-06-01 11:17:48,0,0.006919478613797977
1361,-0.3940321100729416,2,32,2020-09-09,4,1,2,2,,2023-06-01 11:17:48,0,0.006919478613797977
1362,0.4559072175793503,1,0,2021-07-07,1,0,3,2,2023-06-01 00:55:56,2023-06-01 06:22:56,0,-1.1025770563442188
1363,0.5212871658602959,0,24,2020-09-13,4,2,3,2,2023-06-01 12:49:58,2023-06-01 11:17:48,1,0.6136753961689634
1364,0.1290074761746227,0,0,2021-08-28,0,2,3,3,2023-06-01 21:43:00,2023-06-01 11:17:48,1,-1.4030657012286818
1365,-0.9170716963205059,1,30,2021-10-13,0,1,3,0,,2023-06-01 11:17:48,0,0.006919478613797977
1366,-0.9824516446014514,1,39,2021-05-14,2,1,3,2,,2023-06-01 11:17:48,1,0.006919478613797977
1367,1.501986390074479,2,21,2020-01-19,4,1,2,2,,2023-06-01 11:17:48,1,0.006919478613797977
1368,-0.7209318514776692,2,9,2020-01-19,3,1,2,2,,2023-06-01 11:17:48,0,0.006919478613797977
1369,0.8481869072650235,2,37,2020-12-10,2,1,3,1,,2023-06-01 11:17:48,1,0.006919478613797977
1370,0.06362752789367715,1,39,2021-08-31,1,1,2,3,,2023-06-01 11:17:48,0,0.006919478613797977
1371,0.1290074761746227,1,5,2021-06-26,4,0,0,3,2023-06-01 14:08:09,2023-06-01 10:46:09,1,-1.0390121506955825
1372,-1.3747313342871246,2,12,2020-02-04,4,2,1,3,2023-06-01 19:26:09,2023-06-01 11:17:48,1,1.8965307647141703
1373,-0.9170716963205059,0,32,2020-05-04,3,0,2,0,2023-06-01 20:00:11,2023-05-31 22:46:11,1,1.3764542639526
1374,0.1290074761746227,1,17,2020-02-19,0,0,3,3,2023-06-01 20:32:12,2023-06-01 20:21:12,1,1.8098513479205753
1375,-0.2632722135110505,0,34,2020-07-05,0,2,0,3,2023-06-01 14:31:14,2023-06-01 11:17:48,1,1.0181793412057403
1376,-1.047831592882397,1,18,2021-08-09,2,2,2,2,2023-06-01 05:55:14,2023-06-01 11:17:48,1,-1.293271773290128
1377,0.5212871658602959,1,20,2020-06-10,3,2,1,3,2023-06-01 01:57:15,2023-06-01 11:17:48,1,1.1626450358617322
1378,-0.5247920066348326,1,16,2020-05-17,2,0,1,1,2023-06-01 03:32:15,2023-06-01 15:46:15,0,1.3013321027314841
1379,0.3251473210174593,0,16,2021-04-05,1,0,1,1,2023-06-01 20:01:17,2023-06-01 11:40:17,0,-0.5651646722239294
1380,-1.6362511274109066,1,39,2020-10-04,3,1,3,2,,2023-06-01 11:17:48,1,0.006919478613797977
1381,-1.5054912308490156,1,9,2020-11-05,3,1,3,0,,2023-06-01 11:17:48,1,0.006919478613797977
1382,0.4559072175793503,2,21,2020-10-28,2,1,1,3,,2023-06-01 11:17:48,0,0.006919478613797977
1383,1.3712264935125877,0,36,2020-05-10,2,0,0,1,2023-06-01 10:38:21,2023-06-01 18:56:21,1,1.341782497235162
1384,-0.8516917480395603,1,29,2020-11-03,4,0,2,3,2023-06-01 00:34:22,2023-06-01 01:31:22,0,0.3189653790707402
1385,0.3251473210174593,0,24,2021-09-10,0,1,0,1,,2023-06-01 11:17:48,0,0.006919478613797977
1386,-1.2439714377252336,1,20,2020-11-09,3,2,3,0,2023-06-01 15:15:25,2023-06-01 11:17:48,1,0.2842936123533022
1387,-1.1132115411633425,1,41,2021-01-12,0,1,0,1,,2023-06-01 11:17:48,1,0.006919478613797977
1388,1.04432675210786,1,12,2021-06-19,1,2,3,3,2023-06-01 05:19:27,2023-06-01 11:17:48,0,-0.9985617561919048
1389,-0.8516917480395603,2,40,2020-04-19,2,1,3,3,,2023-06-01 11:17:48,1,0.006919478613797977
1390,-0.0017524203872683886,2,24,2021-01-05,2,1,1,2,,2023-06-01 11:17:48,0,0.006919478613797977
1391,0.06362752789367715,2,34,2020-02-03,4,0,1,3,2023-05-31 23:57:31,2023-06-01 15:25:31,1,1.8965307647141703
1392,0.25976737273651374,2,33,2020-10-17,4,1,0,2,,2023-06-01 11:17:48,0,0.006919478613797977
1393,-1.6362511274109066,1,24,2020-06-21,3,2,3,1,2023-06-01 04:34:35,2023-06-01 11:17:48,0,1.0990801302130957
1394,-1.5708711791299612,0,4,2021-08-14,3,2,3,3,2023-06-01 09:01:35,2023-06-01 11:17:48,0,-1.3221649122213264
1395,1.1097067003888057,1,23,2021-07-24,1,2,0,1,2023-05-31 23:45:36,2023-06-01 11:17:48,0,-1.2065923564965328
1396,-0.5247920066348326,1,14,2020-07-05,0,0,2,2,2023-06-01 21:46:37,2023-05-31 22:32:37,0,1.0181793412057403
1397,0.7174270107031325,1,33,2020-11-07,4,1,0,0,,2023-06-01 11:17:48,0,0.006919478613797977
1398,1.4366064417935334,1,2,2020-07-06,0,0,2,2,2023-06-01 05:05:40,2023-06-01 01:21:40,1,1.0124007134195008
1399,-0.0017524203872683886,2,18,2021-09-13,1,1,2,1,,2023-06-01 11:17:48,1,0.006919478613797977
1400,0.5212871658602959,0,29,2020-11-28,3,0,3,2,2023-06-01 14:28:43,2023-06-01 20:28:43,1,0.17449968441474842
1401,1.5673663383554244,0,33,2020-08-22,1,1,0,0,,2023-06-01 11:17:48,1,0.006919478613797977
1402,1.3712264935125877,2,31,2020-05-28,3,2,1,1,2023-06-01 04:24:47,2023-06-01 11:17:48,1,1.2377671970828479
1403,1.04432675210786,0,36,2020-04-08,4,1,3,2,,2023-06-01 11:17:48,0,0.006919478613797977
1404,-1.309351386006179,2,0,2020-01-27,3,1,2,0,,2023-06-01 11:17:48,0,0.006919478613797977
1405,-1.4401112825680702,1,21,2020-08-27,2,1,0,3,,2023-06-01 11:17:48,0,0.006919478613797977
1406,1.1097067003888057,2,32,2020-09-26,0,0,3,1,2023-06-01 07:00:51,2023-05-31 23:59:51,1,0.5385532349478477
1407,-1.7016310756918522,2,34,2020-12-13,3,1,0,1,,2023-06-01 11:17:48,1,0.006919478613797977
1408,-1.047831592882397,0,41,2020-11-13,0,2,0,3,2023-06-01 19:38:55,2023-06-01 11:17:48,0,0.2611791012083435
1409,-1.309351386006179,1,40,2021-04-11,3,2,1,3,2023-06-01 11:05:57,2023-06-01 11:17:48,0,-0.5998364389413675
1410,1.1750866486697513,1,2,2021-12-01,4,1,2,0,,2023-06-01 11:17:48,0,0.006919478613797977
1411,-0.6555519031967237,0,27,2021-01-23,4,1,2,2,,2023-06-01 11:17:48,1,0.006919478613797977
1412,-0.7863117997586148,2,28,2020-01-09,0,0,0,2,2023-06-01 16:25:59,2023-06-01 21:49:59,0,2.046775087156402
1413,0.5212871658602959,2,21,2021-03-14,1,2,3,2,2023-06-01 12:34:01,2023-06-01 11:17:48,0,-0.43803486092665667
1414,0.8481869072650235,0,27,2021-05-26,0,1,0,2,,2023-06-01 11:17:48,1,0.006919478613797977
1415,-1.1132115411633425,0,16,2021-06-25,1,2,1,3,2023-06-01 07:08:03,2023-06-01 11:17:48,1,-1.0332335229093428
1416,-0.4594120583538871,1,25,2020-11-01,0,1,2,0,,2023-06-01 11:17:48,0,0.006919478613797977
1417,1.501986390074479,0,27,2021-12-09,4,0,3,1,2023-06-01 18:03:06,2023-06-01 01:07:06,1,-1.9982643632113677
1418,0.9789468038269146,1,27,2020-02-14,1,0,1,1,2023-06-01 09:46:08,2023-06-01 03:07:08,1,1.8387444868517737
1419,1.2404665969506967,1,29,2021-02-17,1,2,3,3,2023-06-01 16:44:10,2023-06-01 11:17:48,0,-0.2935691662706649
1420,-0.06713236866821393,2,27,2021-11-20,1,1,3,2,,2023-06-01 11:17:48,1,0.006919478613797977
1421,-1.4401112825680702,2,4,2020-06-25,0,2,2,2,2023-06-01 19:16:13,2023-06-01 11:17:48,0,1.075965619068137
1422,-0.2632722135110505,0,24,2021-05-23,3,1,2,3,,2023-06-01 11:17:48,0,0.006919478613797977
1423,0.9135668555459691,2,29,2020-03-18,2,2,0,3,2023-06-01 07:28:16,2023-06-01 11:17:48,0,1.6480497699058645
1424,1.1750866486697513,1,4,2020-05-06,3,1,1,3,,2023-06-01 11:17:48,0,0.006919478613797977
1425,0.19438742445556823,1,6,2021-01-06,4,2,1,3,2023-06-01 16:05:19,2023-06-01 11:17:48,1,-0.05086679924859873
1426,1.1750866486697513,0,38,2020-09-15,1,1,2,0,,2023-06-01 11:17:48,1,0.006919478613797977
1427,1.501986390074479,2,3,2020-10-25,4,0,0,3,2023-06-01 16:40:22,2023-06-01 07:33:22,0,0.3709730291468972
1428,0.9135668555459691,2,32,2020-12-16,4,0,1,1,2023-06-01 09:54:25,2023-06-01 07:54:25,1,0.07048438426243435
1429,-0.7863117997586148,1,35,2020-09-27,4,1,3,0,,2023-06-01 11:17:48,0,0.006919478613797977
1430,0.4559072175793503,1,16,2021-09-05,0,2,3,2,2023-06-01 05:07:27,2023-06-01 11:17:48,0,-1.4492947235185991
1431,0.5212871658602959,1,16,2020-02-26,0,1,0,1,,2023-06-01 11:17:48,1,0.006919478613797977
1432,1.501986390074479,2,9,2020-02-28,3,1,3,1,,2023-06-01 11:17:48,0,0.006919478613797977
1433,-0.9170716963205059,2,41,2020-04-21,0,0,2,2,2023-06-01 15:28:31,2023-06-01 12:16:31,1,1.4515764251737158
1434,-0.7209318514776692,2,7,2020-10-19,3,0,2,1,2023-06-01 12:19:32,2023-06-01 07:23:32,0,0.4056447958643353
1435,0.1290074761746227,1,28,2020-04-12,0,0,3,1,2023-06-01 19:28:34,2023-06-01 21:16:34,0,1.5035840752498728
1436,1.1750866486697513,0,39,2020-10-26,3,2,3,1,2023-06-01 12:51:36,2023-06-01 11:17:48,1,0.36519440136065756
1437,-1.1132115411633425,0,20,2020-04-21,0,2,2,3,2023-06-01 06:02:36,2023-06-01 11:17:48,1,1.4515764251737158
1438,1.2404665969506967,2,7,2021-01-22,3,2,0,1,2023-06-01 07:34:38,2023-06-01 11:17:48,1,-0.14332484382843347
1439,-1.309351386006179,0,9,2020-09-26,1,1,2,2,,2023-06-01 11:17:48,1,0.006919478613797977
1440,-0.5247920066348326,1,2,2020-06-08,2,1,0,2,,2023-06-01 11:17:48,1,0.006919478613797977
1441,-1.3747313342871246,0,37,2020-06-23,0,1,2,2,,2023-06-01 11:17:48,0,0.006919478613797977
1442,-1.4401112825680702,0,31,2020-04-12,2,1,1,1,,2023-06-01 11:17:48,1,0.006919478613797977
1443,-1.6362511274109066,0,40,2020-08-28,2,2,2,3,2023-06-01 10:41:44,2023-06-01 11:17:48,1,0.7061334407487981
1444,-0.9824516446014514,1,18,2020-09-16,4,0,0,0,2023-06-01 15:43:45,2023-06-01 18:43:45,0,0.5963395128102444
1445,1.2404665969506967,1,21,2020-11-08,3,0,2,3,2023-06-01 07:15:46,2023-06-01 16:09:46,0,0.29007224013954186
1446,-1.2439714377252336,1,2,2021-02-24,0,2,1,3,2023-06-01 10:55:46,2023-06-01 11:17:48,0,-0.3340195607743426
1447,-0.7863117997586148,1,8,2021-06-24,0,1,1,0,,2023-06-01 11:17:48,0,0.006919478613797977
1448,-1.3747313342871246,0,9,2020-03-26,3,1,1,3,,2023-06-01 11:17:48,1,0.006919478613797977
1449,1.3058465452316423,0,20,2021-05-20,0,2,3,3,2023-06-01 05:57:50,2023-06-01 11:17:48,0,-0.8252029226047146
1450,-1.309351386006179,0,17,2020-01-12,2,2,3,0,2023-06-01 07:01:52,2023-06-01 11:17:48,0,2.0294392037976827
1451,1.63274628663637,1,8,2021-08-03,1,0,1,1,2023-06-01 15:20:54,2023-06-01 09:38:54,0,-1.2586000065726899
1452,-1.1132115411633425,2,15,2020-08-21,0,2,0,0,2023-05-31 23:15:55,2023-06-01 11:17:48,1,0.7408052074662361
1453,-0.5901719549157782,2,11,2021-02-13,1,0,0,3,2023-06-01 18:13:56,2023-06-01 14:30:56,1,-0.2704546551257062
1454,-0.4594120583538871,2,14,2020-08-01,0,1,0,3,,2023-06-01 11:17:48,1,0.006919478613797977
1455,1.3058465452316423,2,41,2020-05-22,3,2,3,2,2023-06-01 20:30:00,2023-06-01 11:17:48,0,1.272438963800286
1456,0.7174270107031325,0,32,2021-08-18,1,1,3,3,,2023-06-01 11:17:48,0,0.006919478613797977
1457,-0.6555519031967237,2,11,2020-04-10,0,0,1,3,2023-06-01 14:25:03,2023-06-01 20:15:03,0,1.515141330822352
1458,-0.9824516446014514,0,21,2020-09-08,3,0,2,2,2023-06-01 07:26:04,2023-06-01 15:27:04,0,0.6425685351001618
1459,-0.5901719549157782,0,15,2020-09-26,0,2,0,2,2023-06-01 12:53:05,2023-06-01 11:17:48,0,0.5385532349478477
1460,-0.197892265230105,2,2,2021-12-04,2,1,2,1,,2023-06-01 11:17:48,1,0.006919478613797977
1461,0.5212871658602959,2,38,2020-03-06,0,2,2,0,2023-06-01 15:54:08,2023-06-01 11:17:48,1,1.7173933033407405
1462,-1.4401112825680702,1,37,2021-08-08,0,1,1,1,,2023-06-01 11:17:48,1,0.006919478613797977
1463,1.2404665969506967,2,40,2021-05-02,1,2,1,0,2023-06-01 22:14:11,2023-06-01 11:17:48,1,-0.7211876224524005
1464,-0.3286521617919961,0,18,2020-01-04,2,2,0,0,2023-06-01 18:11:13,2023-06-01 11:17:48,0,2.0756682260876
1465,0.8481869072650235,2,18,2021-06-13,3,1,0,3,,2023-06-01 11:17:48,0,0.006919478613797977
1466,-0.6555519031967237,1,18,2020-07-20,3,0,3,3,2023-06-01 00:21:16,2023-06-01 17:00:16,0,0.9314999244121454
1467,-1.178591489444288,1,16,2021-08-29,3,2,0,3,2023-05-31 23:20:18,2023-06-01 11:17:48,1,-1.414622956801161
1468,-0.6555519031967237,2,33,2021-08-09,2,0,3,2,2023-06-01 04:54:19,2023-06-01 03:15:19,1,-1.293271773290128
1469,0.782806958984078,0,6,2020-12-07,4,0,0,3,2023-06-01 11:55:21,2023-06-01 15:58:21,0,0.12249203433859139
1470,1.501986390074479,0,6,2021-05-22,3,2,1,2,2023-06-01 15:25:22,2023-06-01 11:17:48,1,-0.836760178177194
1471,1.501986390074479,1,28,2020-11-19,3,1,2,3,,2023-06-01 11:17:48,0,0.006919478613797977
1472,-0.7863117997586148,1,20,2020-06-10,1,2,2,1,2023-06-01 12:48:24,2023-06-01 11:17:48,0,1.1626450358617322
1473,0.5866671141412414,0,14,2020-08-10,3,1,3,2,,2023-06-01 11:17:48,1,0.006919478613797977
1474,0.782806958984078,2,3,2021-01-24,4,1,0,1,,2023-06-01 11:17:48,1,0.006919478613797977
1475,-1.1132115411633425,2,41,2021-09-13,3,2,1,3,2023-06-01 00:55:29,2023-06-01 11:17:48,0,-1.4955237458085164
1476,0.3905272692984048,0,13,2020-09-07,4,2,0,0,2023-06-01 01:59:31,2023-06-01 11:17:48,0,0.6483471628864015
1477,-1.5054912308490156,1,34,2021-09-20,4,2,1,0,2023-06-01 18:54:31,2023-06-01 11:17:48,0,-1.535974140312194
1478,-0.197892265230105,0,15,2020-08-02,1,1,0,0,,2023-06-01 11:17:48,1,0.006919478613797977
1479,1.1097067003888057,1,26,2021-01-13,3,2,3,1,2023-06-01 17:18:33,2023-06-01 11:17:48,1,-0.09131719375227643
1480,1.3058465452316423,1,14,2020-10-01,4,2,1,0,2023-06-01 00:44:34,2023-06-01 11:17:48,1,0.5096600960166493
1481,-0.6555519031967237,0,11,2020-10-02,1,0,3,0,2023-05-31 23:42:36,2023-06-01 08:01:36,0,0.49810284044416997
1482,-1.047831592882397,2,21,2021-04-07,1,0,3,1,2023-05-31 22:53:38,2023-06-01 02:13:38,0,-0.5825005555826485
1483,-1.178591489444288,1,12,2020-02-21,2,2,3,0,2023-06-01 18:02:39,2023-06-01 11:17:48,0,1.798294092348096
1484,-0.7209318514776692,0,17,2021-05-25,3,0,0,1,2023-05-31 23:58:41,2023-06-01 03:22:41,1,-0.8598746893221526
1485,0.1290074761746227,1,40,2021-06-06,1,2,2,3,2023-06-01 16:05:42,2023-06-01 11:17:48,1,-0.923439594970789
1486,1.3058465452316423,1,15,2021-11-29,2,2,2,1,2023-06-01 07:43:43,2023-06-01 11:17:48,1,-1.9404780853489711
1487,-0.9170716963205059,1,3,2020-03-27,1,0,1,2,2023-06-01 13:29:44,2023-06-01 02:27:44,0,1.5960421198297075
1488,0.3905272692984048,0,38,2020-06-09,2,0,2,2,2023-06-01 21:25:45,2023-06-01 14:56:45,1,1.168423663647972
1489,-0.4594120583538871,1,24,2021-10-25,1,2,3,0,2023-06-01 06:26:47,2023-06-01 11:17:48,0,-1.7382261128305827
1490,0.3251473210174593,0,0,2021-05-12,4,0,2,0,2023-06-01 12:30:49,2023-06-01 13:29:49,1,-0.7789739003147973
1491,0.9135668555459691,0,23,2020-09-06,3,0,1,2,2023-06-01 04:03:51,2023-06-01 01:27:51,0,0.6541257906726411
1492,0.3251473210174593,2,32,2020-01-25,2,0,0,1,2023-06-01 18:40:53,2023-06-01 22:03:53,1,1.954317042576567
1493,-0.6555519031967237,0,16,2020-07-03,3,0,3,2,2023-06-01 18:42:54,2023-06-01 20:57:54,0,1.0297365967782197
1494,0.7174270107031325,2,10,2020-02-21,0,0,2,3,2023-06-01 04:50:56,2023-06-01 14:18:56,1,1.798294092348096
1495,-0.4594120583538871,1,41,2020-07-28,1,2,1,3,2023-05-31 22:39:57,2023-06-01 11:17:48,1,0.8794922743359883
1496,0.9135668555459691,2,37,2021-12-24,1,0,2,0,2023-06-01 19:31:59,2023-06-01 19:24:59,1,-2.084943780004963
1497,0.7174270107031325,0,17,2021-06-07,3,1,3,2,,2023-06-01 11:17:48,0,0.006919478613797977
1498,1.2404665969506967,0,26,2021-03-05,1,2,2,0,2023-06-01 17:02:02,2023-06-01 11:17:48,0,-0.3860272108504996
1499,0.9789468038269146,0,5,2020-10-21,2,0,1,1,2023-06-01 12:09:04,2023-06-01 10:36:04,1,0.39408754029185594
1500,1.63274628663637,0,3,2020-07-22,0,2,0,1,2023-06-01 17:07:06,2023-06-01 11:17:48,0,0.9199426688396659
1501,-0.0017524203872683886,0,12,2020-03-30,1,1,0,3,,2023-06-01 11:17:48,0,0.006919478613797977
1502,1.3712264935125877,0,6,2021-05-27,0,2,1,2,2023-05-31 23:57:09,2023-06-01 11:17:48,0,-0.8714319448946319
1503,-0.3286521617919961,2,40,2021-10-20,3,2,0,3,2023-06-01 02:15:11,2023-06-01 11:17:48,0,-1.7093329738993843
1504,0.8481869072650235,1,2,2020-01-09,4,0,1,0,2023-06-01 16:03:12,2023-06-01 16:13:12,1,2.046775087156402
1505,1.5673663383554244,2,24,2020-12-05,4,2,0,2,2023-06-01 17:34:13,2023-06-01 11:17:48,1,0.13404928991107073
1506,1.5673663383554244,2,10,2020-06-08,4,1,3,3,,2023-06-01 11:17:48,1,0.006919478613797977
1507,0.8481869072650235,2,33,2020-01-11,4,2,1,2,2023-06-01 12:38:16,2023-06-01 11:17:48,0,2.0352178315839224
1508,-1.5054912308490156,2,29,2020-04-01,1,2,3,3,2023-06-01 02:12:17,2023-06-01 11:17:48,1,1.567148980898509
1509,0.1290074761746227,1,10,2021-12-07,2,2,2,0,2023-06-01 00:57:19,2023-06-01 11:17:48,0,-1.9867071076388885
1510,1.63274628663637,1,8,2020-04-24,2,1,0,2,,2023-06-01 11:17:48,1,0.006919478613797977
1511,1.5673663383554244,2,31,2020-01-22,2,1,3,2,,2023-06-01 11:17:48,0,0.006919478613797977
1512,-0.197892265230105,0,21,2021-03-02,1,1,3,3,,2023-06-01 11:17:48,1,0.006919478613797977
1513,0.7174270107031325,1,10,2020-06-09,1,2,2,2,2023-06-01 21:07:25,2023-06-01 11:17:48,1,1.168423663647972
1514,-0.3286521617919961,1,9,2021-07-02,1,0,2,1,2023-06-01 18:57:26,2023-06-01 04:44:26,1,-1.0736839174130204
1515,0.7174270107031325,1,18,2020-04-16,3,1,2,1,,2023-06-01 11:17:48,1,0.006919478613797977
1516,0.4559072175793503,1,18,2020-09-13,1,2,0,2,2023-06-01 17:31:29,2023-06-01 11:17:48,0,0.6136753961689634
1517,0.3905272692984048,0,35,2020-12-26,2,1,1,3,,2023-06-01 11:17:48,0,0.006919478613797977
1518,0.782806958984078,2,32,2021-04-11,3,2,1,2,2023-06-01 13:58:32,2023-06-01 11:17:48,1,-0.5998364389413675
1519,-1.309351386006179,1,32,2021-05-24,0,1,2,1,,2023-06-01 11:17:48,0,0.006919478613797977
1520,0.6520470624221869,0,22,2021-12-20,1,2,1,1,2023-06-01 16:41:35,2023-06-01 11:17:48,1,-2.0618292688600044
1521,1.2404665969506967,2,22,2021-11-22,4,1,1,0,,2023-06-01 11:17:48,1,0.006919478613797977
1522,-1.7016310756918522,1,25,2021-07-23,4,1,1,1,,2023-06-01 11:17:48,1,0.006919478613797977
1523,-1.5054912308490156,1,12,2021-09-15,3,2,0,0,2023-06-01 05:44:38,2023-06-01 11:17:48,1,-1.5070810013809959
1524,-1.178591489444288,1,1,2020-10-22,1,0,0,1,2023-06-01 13:15:39,2023-06-01 19:18:39,1,0.3883089125056163
1525,0.9135668555459691,2,40,2020-08-14,1,2,2,1,2023-06-01 20:15:40,2023-06-01 11:17:48,0,0.7870342297561536
1526,-1.4401112825680702,2,33,2020-08-24,4,2,0,2,2023-06-01 15:21:42,2023-06-01 11:17:48,1,0.7292479518937568
1527,-1.5054912308490156,2,24,2020-08-04,2,0,1,1,2023-06-01 07:44:44,2023-06-01 14:51:44,0,0.8448205076185502
1528,-1.3747313342871246,1,1,2020-07-29,3,0,2,3,2023-06-01 04:24:45,2023-06-01 00:04:45,0,0.8794922743359883
